year,imports_usd,gdp_usd,gdp_per_capita_usd,population,inflation_pct,fdi_inflows_usd,manufacturing_share_pct,trade_share_pct,lag_1_exports_usd,lag_1_imports_usd,lag_1_export_growth_pct,region,income_level
2015,375530000000.0,461044767544.531,40893.804537772,11274196.0,0.561429152790065,-19514245854.7287,12.5677314710087,155.068682045926,472192000000.0,453700000000.0,0.7321443809198636,Europe & Central Asia,High income
2009,3336000000.0,12416152732.0567,452.053705477043,27466101.0,-6.81116108898996,56107246.5,13.14987660941,,540000000.0,3020000000.0,18.94273127753303,"Middle East, North Africa, Afghanistan & Pakistan",Low income
2009,14000000.0,28076983.9703819,2683.96749549583,10461.0,,1751074.67213384,1.02777777777778,,0.0,26000000.0,,East Asia & Pacific,Upper middle income
2015,6053000000.0,19973250000.0,1387.12632595026,14399013.0,-2.43096842383404,399200000.0,11.8884007359844,56.7496526604333,3866000000.0,6070000000.0,-1.0493985154850227,Sub-Saharan Africa ,Lower middle income
2016,1302000000.0,3398419600.0,714.613063145659,4755608.0,8.83424868336488,311699760.322874,,,283000000.0,1687000000.0,-36.261261261261254,Sub-Saharan Africa ,Low income
2012,70207000000.0,179117323107.087,8929.95366231474,20058035.0,3.33492267693442,3047569714.39733,21.2783438640457,76.5943239913672,63035000000.0,76480000000.0,27.14052320538938,Europe & Central Asia,High income
2000,2093000000.0,4726108622.47661,3981.98343249582,1186873.0,4.19928825622807,265641239.441184,19.4835145458236,120.687648773646,,,,Sub-Saharan Africa ,Upper middle income
2005,1471000000.0,9582783990.85345,6547.87613955186,1463495.0,3.70833333333304,326161877.897877,12.9297908424628,83.9495998399241,3728000000.0,1347000000.0,21.750489875898115,Sub-Saharan Africa ,Upper middle income
2005,75581000000.0,265150087711.985,48925.8076698784,5419432.0,1.81781458291254,12847031342.3671,12.0429074824813,89.3987952460671,77079000000.0,68157000000.0,15.887358672119323,Europe & Central Asia,High income
2000,389000000.0,624337145.284622,2213.81235053178,282019.0,-1.17475681175946,22312447.8248753,,,,,,South Asia,Upper middle income
